Song_Id,track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,release_date,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,log_streams,trending,trend_score
2750,Driving Home for Christmas - 2019 Remaster,Chris Rea,1,888,0,429504768.0,50,0,6,0,0.0,180,A,Major,1986-01-01,51.0,87.0,58.0,36.0,0.0,18.0,4.0,19.878143402935788,False,0.02
2750,Driving Home for Christmas - 2019 Remaster,Chris Rea,1,888,0,429504768.0,50,0,6,0,0.0,180,A,Major,1986-01-01,67.0,49.0,77.0,11.0,0.0,19.0,11.0,19.878143402935788,False,0.01
2239,Christmas (Baby Please Come Home),Darlene Love,1,9122,0,242767149.0,121,58,212,0,0.0,126,D#,Major,1963-11-22,34.0,35.0,76.0,39.0,0.0,8.0,5.0,19.307613311455853,False,0.36
2942,Gone Girl,SZA,1,892,0,65362788.0,3,17,2,0,0.0,150,F,Major,2022-12-09,58.0,56.0,83.0,5.0,0.0,7.0,4.0,17.995463678964253,False,0.01
2942,Gone Girl,SZA,1,892,0,65362788.0,3,17,2,0,0.0,150,F,Major,2022-12-09,43.0,42.0,44.0,57.0,0.0,15.0,6.0,17.995463678964253,False,0.01
2942,Gone Girl,SZA,1,892,0,65362788.0,3,17,2,0,0.0,150,F,Major,2022-12-09,67.0,40.0,52.0,86.0,0.0,12.0,4.0,17.995463678964253,False,0.01
4128,F2F,SZA,1,989,0,67540165.0,5,9,1,0,0.0,90,D,Major,2022-12-09,81.0,74.0,71.0,14.0,0.0,56.0,4.0,18.02823303072146,False,0.01
4128,F2F,SZA,1,989,0,67540165.0,5,9,1,0,0.0,90,D,Major,2022-12-09,53.0,47.0,74.0,9.0,0.0,34.0,4.0,18.02823303072146,False,0.01
2487,Notice Me,SZA,1,819,0,62019074.0,14,22,0,0,0.0,160,F,Major,2022-12-09,72.0,78.0,68.0,26.994487320837926,0.0,11.0,12.0,17.94295255698166,False,0.01
3411,Merry Christmas,"Ed Sheeran, Elton John",2,2209,0,135723538.0,72,90,141,0,0.0,114,Unknown,Major,2017-11-10,59.0,60.0,94.0,24.0,0.0,10.0,4.0,18.726130573284518,False,0.1
3411,Merry Christmas,"Ed Sheeran, Elton John",2,2209,0,135723538.0,72,90,141,0,0.0,114,Unknown,Major,2017-11-10,58.0,42.0,68.0,1.0,0.0,14.0,4.0,18.726130573284518,False,0.08
2228,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,6290,0,295998468.0,89,39,158,0,0.0,113,G,Major,1958-01-01,73.0,72.0,32.0,77.0,0.0,15.0,5.0,19.50586483997766,False,0.19
3090,My Only Wish (This Year),Britney Spears,1,6952,0,261116938.0,115,53,286,0,0.0,147,Unknown,Major,2000-11-07,66.94701986754967,69.0,72.0,17.0,0.0,19.0,3.0,19.38047890709165,False,0.3
3337,Antidepresan,"Mabel Matiz, Mert Demir",2,313,2,136689549.0,10,6,7,1,9.0,100,B,Minor,2022-11-04,70.0,92.0,59.0,3.0,0.0,10.0,3.0,18.73322285400256,False,0.02
2312,Wild Flower (with youjeen),RM,1,353,2,135611421.0,2,74,14,0,2.0,155,G#,Major,2022-12-02,49.0,42.0,77.0,26.994487320837926,0.0,12.0,9.0,18.725304162961514,False,0.01
3615,I Hate U,SZA,1,4094,0,356709897.0,66,96,43,0,0.0,107,G,Minor,2021-12-03,54.0,51.439293598233995,39.0,51.0,0.0,18.118101545253865,16.0,19.69243339875265,False,0.06
2186,Raindrops (Insane) [with Travis Scott],"Travis Scott, Metro Boomin",2,880,0,110649992.0,3,7,10,0,0.0,112,G#,Major,2022-12-02,80.0,15.0,54.0,9.0,0.0,38.0,5.0,18.52188256119879,False,0.01
3460,SPIT IN MY FACE!,ThxSoMch,1,573,0,301869854.0,1,0,18,0,24.0,166,C#,Major,2022-10-31,70.0,57.0,57.0,9.0,20.0,11.0,7.0,19.52550653874761,False,0.01
3460,SPIT IN MY FACE!,ThxSoMch,1,573,0,301869854.0,1,0,18,0,24.0,166,C#,Major,2022-10-31,95.0,43.0,69.0,47.0,0.0,9.0,31.0,19.52550653874761,False,0.01
4123,Smoking on my Ex Pack,SZA,1,811,0,57144458.0,6,11,3,0,0.0,81,G#,Major,2022-12-09,47.0,33.0,68.0,24.0,0.0,22.0,10.101545253863135,17.86109298812404,False,0.01
3320,Conceited,SZA,1,899,0,56870689.0,2,14,2,0,0.0,150,C#,Major,2022-12-09,79.0,51.439293598233995,46.0,5.0,0.0,11.0,7.0,17.856290652144143,False,0.01
4737,Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2,2415,0,323437194.0,33,57,30,0,11.0,110,A,Major,2022-10-21,66.0,19.0,32.0,69.0,0.0,12.0,4.0,19.59451551086245,False,0.01
3653,Maroon,Taylor Swift,1,2304,0,317726339.0,12,16,14,0,0.0,108,G,Major,2022-10-21,81.0,61.0,64.24366041896361,49.0,0.0,12.0,11.0,19.576701004207187,False,0.0
3653,Maroon,Taylor Swift,1,2304,0,317726339.0,12,16,14,0,0.0,108,G,Major,2022-10-21,64.0,4.0,40.0,6.0,0.0,10.0,6.0,19.576701004207187,False,0.01
2155,Tubarï¿½ï¿½o Te,"Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",4,1003,0,116144341.0,21,0,44,0,0.0,130,E,Minor,2022-09-28,89.0,48.0,74.0,30.0,0.0,7.0,36.0,18.570344303122894,False,0.01
2155,Tubarï¿½ï¿½o Te,"Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",4,1003,0,116144341.0,21,0,44,0,0.0,130,E,Minor,2022-09-28,74.0,39.0,65.0,5.0,1.0,11.0,35.0,18.570344303122894,False,0.01
3798,Bejeweled,Taylor Swift,1,2699,0,328207708.0,39,35,22,2,0.0,164,G,Major,2022-10-21,70.0,39.0,56.0,6.0,0.0,9.0,7.0,19.609157225070796,False,0.01
4343,Tarot,"Bad Bunny, Jhay Cortez",2,2482,20,608228647.0,27,77,22,2,0.0,114,B,Minor,2022-05-06,84.0,64.0,39.0,3.0,0.0,11.0,4.0,20.2260614350249,False,0.02
4343,Tarot,"Bad Bunny, Jhay Cortez",2,2482,20,608228647.0,27,77,22,2,0.0,114,B,Minor,2022-05-06,80.0,42.0,68.0,2.0,0.0,66.0,4.0,20.2260614350249,False,0.03
3787,You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",2,2577,0,180577478.0,108,56,30,0,0.0,93,F,Major,2005-09-20,63.0,93.0,88.0,1.0,0.0,18.118101545253865,4.0,19.011670490174666,False,0.04
4086,Desesperados,"Chencho Corleone, Rauw Alejandro",2,6821,34,809306935.0,83,58,128,7,0.0,90,C#,Minor,2021-06-25,87.0,51.0,69.0,36.0,0.0,18.118101545253865,8.0,20.51168880479866,True,0.66
4086,Desesperados,"Chencho Corleone, Rauw Alejandro",2,6821,34,809306935.0,83,58,128,7,0.0,90,C#,Minor,2021-06-25,62.0,32.0,76.0,0.0,0.0,39.0,4.0,20.51168880479866,True,0.69
3336,Too Late,SZA,1,714,0,49262961.0,0,9,2,0,0.0,128,B,Major,2022-12-08,45.0,35.0,68.0,78.0,0.0,39.0,8.0,17.712683078771793,False,0.02
4622,Party,"Bad Bunny, Rauw Alejandro",2,3185,4,614555082.0,38,64,37,3,36.0,97,A,Major,2022-05-06,83.0,47.0,80.0,2.0,0.0,24.0,9.0,20.236409121683728,False,0.02
2738,Run Rudolph Run - Single Version,Chuck Berry,1,8612,0,245350949.0,120,30,52,0,1.0,152,G,Minor,1958-01-01,69.0,94.0,64.24366041896361,79.0,0.0,7.0,8.0,19.318200192512254,False,0.21
4835,Jingle Bells - Remastered 1999,Frank Sinatra,1,4326,0,178660459.0,32,3,65,0,0.0,175,G#,Major,1957-01-01,51.0,94.0,34.0,73.0,0.0,10.0,5.0,19.00099769095759,False,0.04
4835,Jingle Bells - Remastered 1999,Frank Sinatra,1,4326,0,178660459.0,32,3,65,0,0.0,175,G#,Major,1957-01-01,40.0,45.0,56.0,69.0,0.0,9.0,5.0,19.00099769095759,False,0.03
3071,Far,SZA,1,680,0,51641685.0,2,15,1,0,0.0,116,D,Major,2022-12-09,71.0,63.0,64.24366041896361,45.0,0.0,11.0,3.0,17.759839772518962,False,0.01
3071,Far,SZA,1,680,0,51641685.0,2,15,1,0,0.0,116,D,Major,2022-12-09,61.0,48.0,55.0,67.0,0.0,16.0,8.0,17.759839772518962,False,0.01
3769,On Time (with John Legend),"John Legend, Metro Boomin",2,398,0,78139948.0,2,2,6,0,2.0,80,F,Minor,2022-12-02,33.0,51.0,59.0,76.0,0.0,44.0,6.0,18.1740119949163,False,0.03
4944,GATï¿½ï¿½,"Maldy, Karol G",2,3328,13,322336177.0,39,50,57,3,1.0,93,B,Minor,2022-08-25,63.0,34.0,86.0,26.0,0.0,21.0,39.0,19.591105589943194,False,0.02
3723,ýýýabcdefu,Gayle,1,7215,0,1007612429.0,170,12,575,18,0.0,122,E,Major,2021-08-13,70.0,42.0,54.0,30.0,0.0,37.0,5.0,20.73084943861118,True,0.69
2301,Sacrifice,The Weeknd,1,4440,0,326792833.0,81,77,133,0,0.0,122,G,Major,2022-01-07,66.94701986754967,91.0,79.0,3.0,0.0,7.0,10.0,19.604836992925126,False,0.09
3227,Is There Someone Else?,The Weeknd,1,2881,6,391251368.0,13,89,34,0,3.0,135,A,Minor,2022-01-07,70.0,60.0,64.24366041896361,4.0,0.0,16.0,3.0,19.784860798854048,False,0.01
2323,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2235,0,349585590.0,65,7,70,16,6.0,109,F,Major,2022-01-05,72.0,91.0,87.0,14.0,0.0,13.0,3.0,19.67225898522121,False,0.01
2323,Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,2235,0,349585590.0,65,7,70,16,6.0,109,F,Major,2022-01-05,60.0,45.0,47.0,62.0,0.0,31.0,5.0,19.67225898522121,False,0.03
2306,Out of Time,The Weeknd,1,3711,0,339659802.0,49,88,62,0,0.0,93,Unknown,Minor,2022-01-07,65.0,82.0,74.0,27.0,0.0,32.0,5.0,19.643455095248974,False,0.04
2306,Out of Time,The Weeknd,1,3711,0,339659802.0,49,88,62,0,0.0,93,Unknown,Minor,2022-01-07,73.0,25.0,61.0,1.0,0.0,32.0,7.0,19.643455095248974,False,0.04
2743,Do It To It,"Cherish, ACRAZE",2,12403,0,674772936.0,183,63,465,0,11.0,125,B,Minor,2021-08-20,85.0,64.0,81.0,2.0,5.0,7.0,9.0,20.32988680261549,False,0.62
3049,We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,2785,0,432719968.0,95,89,44,0,0.0,206,Unknown,Minor,2021-11-19,58.0,83.0,45.0,36.0,0.0,18.118101545253865,8.0,19.885601353887584,False,0.03
2030,Pepas,Farruko,1,14114,17,1309887447.0,252,109,965,20,0.0,130,G,Major,2021-06-24,76.0,44.0,77.0,1.0,0.0,13.0,3.0,20.993207052911096,True,0.99
2767,How Do I Make You Love Me?,The Weeknd,1,1915,0,119238316.0,7,47,15,0,0.0,121,G,Minor,2022-01-07,80.0,62.0,51.0,2.0,0.0,9.0,8.0,18.596634712283393,False,0.01
2448,Gasoline,The Weeknd,1,2297,0,116903579.0,11,29,14,0,0.0,123,F#,Minor,2022-01-07,74.0,35.0,73.0,0.0,0.0,21.0,5.0,18.576860050438732,False,0.01
4310,Infinity,Jaymes Young,1,4375,0,888046992.0,24,0,396,0,0.0,122,B,Minor,2017-06-23,67.0,50.0,67.0,15.0,0.0,30.0,10.101545253863135,20.604535219601274,True,0.5
4310,Infinity,Jaymes Young,1,4375,0,888046992.0,24,0,396,0,0.0,122,B,Minor,2017-06-23,75.0,51.439293598233995,25.0,78.0,1.6225165562913908,11.0,26.0,20.604535219601274,True,0.48
3581,Less Than Zero,The Weeknd,1,2800,0,200660871.0,18,77,61,0,1.0,143,Unknown,Major,2022-01-07,53.0,50.0,79.0,0.0,0.0,8.0,3.0,19.117126837111623,False,0.01
3938,Take My Breath,The Weeknd,1,2597,0,130655803.0,17,80,38,0,0.0,121,A#,Minor,2021-08-06,70.0,35.0,77.0,1.0,0.0,26.0,4.0,18.688076972977854,False,0.01
3938,Take My Breath,The Weeknd,1,2597,0,130655803.0,17,80,38,0,0.0,121,A#,Minor,2021-08-06,45.0,12.0,57.0,7.0,0.0,23.0,3.0,18.688076972977854,False,0.01
3202,good 4 u,Olivia Rodrigo,1,15563,6,1887039593.0,259,55,461,1,0.0,166,F#,Minor,2021-05-14,56.0,68.0,66.0,28.0,0.0,11.0,18.0,21.35827508562462,True,0.9
3202,good 4 u,Olivia Rodrigo,1,15563,6,1887039593.0,259,55,461,1,0.0,166,F#,Minor,2021-05-14,51.0,51.439293598233995,82.0,0.0,0.0,5.0,3.0,21.35827508562462,True,0.88
4914,"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",3,1420,0,88103848.0,7,18,7,0,0.0,135,C#,Major,2022-01-07,79.0,56.0,91.0,26.0,0.0,13.0,21.0,18.294026778941856,False,0.0
4914,"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",3,1420,0,88103848.0,7,18,7,0,0.0,135,C#,Major,2022-01-07,41.0,27.0,64.0,36.0,0.0,60.0,3.0,18.294026778941856,False,0.01
2528,Best Friends,The Weeknd,1,1292,0,101114984.0,3,18,14,0,0.0,87,E,Minor,2022-01-07,49.0,49.0,59.0,44.0,0.0,35.0,21.0,18.431768892591833,False,0.01
4595,Kiss Me More (feat. SZA),"SZA, Doja Cat",2,15867,0,1575467011.0,382,65,497,0,12.0,111,G#,Major,2021-04-09,77.0,74.0,64.24366041896361,30.0,0.0,13.0,3.0,21.177817580827515,True,0.83
2737,I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2,1178,0,91656026.0,9,10,9,0,0.0,110,D,Major,2022-01-07,75.0,85.0,84.0,10.0,0.0,31.0,19.0,18.33355329113529,False,0.0
3330,Need To Know,Doja Cat,1,6672,0,1042568408.0,125,36,150,0,0.0,130,C#,Major,2021-06-11,66.0,19.0,61.0,30.0,0.0,9.0,7.0,20.764953129628207,True,0.4
2833,MONTERO (Call Me By Your Name),Lil Nas X,1,12329,0,1735441776.0,275,19,738,0,0.0,179,G#,Minor,2020-09-18,61.0,76.0,51.0,30.0,0.0,18.118101545253865,15.0,21.274527844446375,True,0.92
3959,love nwantiti (ah ah ah),Ckay,1,5669,2,726837877.0,74,0,262,14,0.0,93,F,Minor,2019-07-26,83.0,59.0,73.0,6.0,0.0,5.0,11.0,20.404214009253774,False,0.18
3959,love nwantiti (ah ah ah),Ckay,1,5669,2,726837877.0,74,0,262,14,0.0,93,F,Minor,2019-07-26,74.0,53.0,73.0,61.0,0.0,13.0,4.0,20.404214009253774,False,0.17
3556,Dawn FM,The Weeknd,1,811,0,53933526.0,1,8,6,0,0.0,78,A,Minor,2022-01-07,27.0,10.0,49.0,62.0,0.0,49.0,5.0,17.803262864767014,False,0.04
2831,Surface Pressure,Jessica Darrow,1,1756,0,267758538.0,38,48,20,0,0.0,180,D,Major,2021-11-19,73.0,60.0,77.0,3.0,0.0,11.0,4.0,19.405596158473614,False,0.01
2831,Surface Pressure,Jessica Darrow,1,1756,0,267758538.0,38,48,20,0,0.0,180,D,Major,2021-11-19,65.0,37.0,64.24366041896361,2.0,0.0,4.0,31.0,19.405596158473614,False,0.01
3254,Starry Eyes,The Weeknd,1,1014,0,74601456.0,1,17,11,0,0.0,86,A,Minor,2022-01-07,28.0,13.0,41.0,50.0,0.0,19.0,3.0,18.127670595814365,False,0.03
4273,THATS WHAT I WANT,Lil Nas X,1,7963,0,920797189.0,173,7,298,0,4.0,88,C#,Minor,2021-09-17,76.0,63.0,77.0,14.0,0.0,15.0,22.0,20.64075036367311,True,0.48
4273,THATS WHAT I WANT,Lil Nas X,1,7963,0,920797189.0,173,7,298,0,4.0,88,C#,Minor,2021-09-17,74.0,55.0,85.0,1.0,0.0,5.0,22.0,20.64075036367311,True,0.51
3092,One Right Now (with The Weeknd),"The Weeknd, Post Malone",2,4771,0,539595276.0,68,18,75,0,1.0,97,C#,Major,2021-11-05,68.0,72.0,78.0,4.0,0.0,7.0,5.0,20.10632992947973,False,0.03
3738,Beggin,Mï¿½ï¿½ne,1,8559,0,1367810478.0,183,64,964,9,75.0,134,B,Minor,2017-12-08,71.0,59.0,80.0,13.0,0.0,36.0,5.0,21.0364771078067,True,0.79
3979,Mon Amour - Remix,"Aitana, zzoilo",2,3221,2,578207856.0,67,13,139,0,40.0,116,D,Major,2020-09-21,75.0,36.0,76.0,12.0,0.0,10.0,10.101545253863135,20.175443976177817,False,0.05
4320,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",3,3423,26,775542072.0,61,65,53,6,0.0,170,E,Minor,2021-10-05,64.0,14.0,70.0,9.0,0.0,9.0,8.0,20.46907279184941,False,0.08
4772,MONEY,Lisa,1,2566,13,863625566.0,44,109,131,0,0.0,140,C#,Minor,2021-09-10,83.0,40.0,55.0,16.0,0.0,14.0,23.0,20.57664986130797,True,0.18
3660,The Motto,"Tiï¿½ï¿½sto, Ava",2,9151,6,656013912.0,240,107,268,0,5.0,118,G,Minor,2021-11-04,75.0,46.0,76.0,3.0,0.0,9.0,4.0,20.301692555524923,False,0.46
4132,Happier Than Ever,Billie Eilish,1,8476,0,1056760045.0,138,133,283,0,0.0,65,Unknown,Major,2021-07-30,31.0,31.0,24.0,76.0,1.6225165562913908,14.0,4.0,20.778473503871783,True,0.5
4870,Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",2,7495,17,611994237.0,114,172,284,2,0.0,120,Unknown,Minor,2021-10-22,56.0,16.0,67.0,0.0,0.0,11.0,4.0,20.2322334253996,False,0.49
3114,traitor,"Juan Cruz Toledo, Huilen Toledo",2,5257,6,1230855859.0,85,43,134,0,0.0,176,D#,Major,2021-05-21,29.0,12.0,33.0,68.0,1.6225165562913908,12.0,5.0,20.93097558549766,True,0.36
2175,Toxic,BoyWithUke,1,1795,0,582981380.0,34,23,118,0,0.0,180,G#,Minor,2021-09-10,59.0,69.0,61.0,84.0,0.0,46.0,36.0,20.183665807269623,False,0.02
2555,drivers license,Olivia Rodrigo,1,12685,3,1858144199.0,185,61,485,0,0.0,144,A#,Major,2021-01-08,63.0,84.0,82.0,26.994487320837926,8.0,9.0,7.0,21.342844084660225,True,0.81
2555,drivers license,Olivia Rodrigo,1,12685,3,1858144199.0,185,61,485,0,0.0,144,A#,Major,2021-01-08,59.0,21.0,43.0,76.0,0.0,10.0,10.101545253863135,21.342844084660225,True,0.87
2555,drivers license,Olivia Rodrigo,1,12685,3,1858144199.0,185,61,485,0,0.0,144,A#,Major,2021-01-08,49.0,17.0,35.0,71.0,9.0,11.0,3.0,21.342844084660225,True,0.84
3380,Malvadï¿½ï¿,"Xamï¿½ï¿½, Gustah, Neo B",3,648,1,240684449.0,14,3,81,0,0.0,133,F#,Minor,2021-11-30,82.0,52.0,61.0,38.0,0.0,14.0,27.0,19.298997297425874,False,0.01
2367,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,4635,5,583687007.0,50,49,30,1,2.0,93,Unknown,Major,2021-11-12,66.94701986754967,21.0,52.0,28.0,0.0,9.0,3.0,20.184875451917055,False,0.06
3687,Donï¿½ï¿½ï¿½t Break My,The Weeknd,1,1184,0,63803529.0,1,5,6,0,0.0,122,A#,Major,2022-01-07,77.0,25.0,62.0,34.0,0.0,23.0,10.101545253863135,17.971319075938023,False,0.01
2176,Oh My God,Adele,1,4431,0,466214729.0,105,7,199,0,0.0,88,C#,Major,2021-11-19,53.0,55.0,73.0,9.0,0.0,3.0,5.0,19.960156879948386,False,0.1
3053,Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",4,759,3,236940480.0,32,0,12,0,0.0,170,F,Minor,2022-01-05,70.0,61.0,44.0,40.0,0.0,37.0,4.0,19.283319532538627,False,0.01
2029,A Tale By Quincy,The Weeknd,1,733,0,41924466.0,0,2,2,0,0.0,94,F,Minor,2022-01-07,46.0,55.0,50.0,71.0,0.0,10.0,11.0,17.55138015241444,False,0.01
4790,I AM WOMAN,Emmy Meli,1,2795,0,225259194.0,45,0,107,0,0.0,170,A#,Major,2021-11-18,65.0,46.0,47.0,12.0,0.0,13.0,16.0,19.23276227492921,False,0.02
4388,Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",3,2780,2,393230256.0,54,21,57,1,0.0,90,E,Minor,2021-10-27,74.0,88.0,65.0,28.0,0.0,46.0,3.0,19.789905893937977,False,0.01
4388,Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",3,2780,2,393230256.0,54,21,57,1,0.0,90,E,Minor,2021-10-27,79.0,79.0,70.0,26.994487320837926,0.0,66.0,8.0,19.789905893937977,False,0.01
4301,It'll Be Okay,Shawn Mendes,1,1950,0,287201015.0,56,8,104,0,10.0,78,G,Major,2021-12-01,66.94701986754967,86.0,52.0,66.0,0.0,9.0,7.0,19.475692932736543,False,0.01
4301,It'll Be Okay,Shawn Mendes,1,1950,0,287201015.0,56,8,104,0,10.0,78,G,Major,2021-12-01,40.0,7.0,29.0,62.0,0.0,9.0,3.0,19.475692932736543,False,0.04
3505,Softcore,The Neighbourhood,1,3947,12,599770206.0,33,102,93,0,30.0,94,D,Major,2018-03-09,57.0,36.0,58.0,5.0,0.0,15.0,3.0,20.212057151488324,False,0.07
3700,Super Gremlin,Kodak Black,1,2551,0,342779426.0,52,15,35,0,1.0,73,D,Major,2021-10-30,83.0,11.0,41.0,0.0,0.0,36.0,14.0,19.65259772830119,False,0.01
3727,Volvï¿,"Aventura, Bad Bunny",2,5375,10,673801126.0,138,24,133,0,1.0,176,C#,Major,2021-08-03,73.0,79.0,86.0,42.0,0.0,7.0,18.0,20.328445561538473,False,0.13
2613,Todo De Ti,Rauw Alejandro,1,11975,8,1168642797.0,188,75,268,6,16.0,128,D#,Minor,2020-11-02,66.94701986754967,57.0,63.0,40.0,1.0,10.0,4.0,20.879108910723936,True,0.72
4477,Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",3,2696,0,540539717.0,42,2,57,0,0.0,120,G#,Major,2019-08-30,58.0,44.0,60.0,44.0,9.0,5.0,6.0,20.10807867615502,False,0.01
4431,Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,4963,0,383550148.0,63,40,76,0,0.0,82,D,Major,2021-11-05,63.0,85.0,62.0,26.994487320837926,0.0,35.0,4.0,19.764980936845582,False,0.05
3537,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,6734,0,530511203.0,47,14,90,0,1.0,95,D,Major,2020-03-13,77.0,40.0,47.0,2.0,0.0,9.0,3.0,20.089351635493692,False,0.34
3537,Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,6734,0,530511203.0,47,14,90,0,1.0,95,D,Major,2020-03-13,56.0,25.0,45.0,1.0,3.0,7.0,3.0,20.089351635493692,False,0.37
4082,Every Angel is Terrifying,The Weeknd,1,715,0,37307967.0,0,1,2,0,0.0,118,Unknown,Major,2022-01-07,44.0,52.0,94.0,11.0,0.0,4.0,29.0,17.43471748110364,False,0.06
4074,Tacones Rojos,Sebastian Yatra,1,3047,9,510876816.0,77,31,85,5,28.0,123,B,Minor,2021-10-22,66.94701986754967,93.0,86.0,8.0,1.6225165562913908,14.0,3.0,20.051639056485406,False,0.03
4442,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",3,14140,0,1445941661.0,231,52,612,6,0.0,90,Unknown,Major,2021-03-19,76.0,77.0,52.0,4.0,0.0,8.0,3.0,21.092026615470786,True,0.97
4442,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",3,14140,0,1445941661.0,231,52,612,6,0.0,90,Unknown,Major,2021-03-19,63.0,49.0,68.0,38.0,0.0,42.0,18.0,21.092026615470786,True,0.97
2645,Dakiti,"Bad Bunny, Jhay Cortez",2,11215,21,1763363713.0,189,166,525,9,25.0,110,E,Minor,2020-10-30,73.0,14.0,57.0,40.0,0.0,11.0,5.0,21.290489023111622,True,0.91
2649,"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",2,1678,12,374191487.0,20,4,15,1,3.0,96,C#,Minor,2021-12-29,66.0,76.0,82.0,47.0,0.0,10.0,32.0,19.740278224351528,False,0.01
2746,Lï¿½ï¿½ï¿,Stromae,1,2035,0,108809090.0,41,122,394,0,2.0,88,D,Minor,2022-01-09,56.0,58.0,55.0,35.0,0.0,23.0,11.0,18.50510544588072,False,0.31
3534,Nostï¿½ï¿½l,"Chris Brown, Rvssian, Rauw Alejandro",3,2780,2,436695353.0,86,76,59,0,16.0,98,A,Minor,2021-09-08,73.0,60.0,85.0,26.994487320837926,0.0,24.0,5.0,19.89474637951667,False,0.03
3886,Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",3,4091,0,421040617.0,105,2,73,13,1.0,110,Unknown,Minor,2021-09-24,66.94701986754967,67.0,68.0,0.0,0.0,14.0,4.0,19.858239866802755,False,0.03
3644,Life Goes On,Oliver Tree,1,2868,0,501541661.0,43,15,116,0,0.0,80,Unknown,Major,2020-07-17,70.0,57.0,49.0,19.0,0.0,12.0,8.0,20.033197236691418,False,0.02
2801,Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",3,3643,0,354065229.0,69,3,70,0,3.0,110,C#,Minor,2021-09-16,86.0,31.0,53.0,43.0,0.0,11.0,6.0,19.684991719659962,False,0.03
3444,Butter,BTS,1,4779,6,1143647827.0,180,135,223,0,5.0,110,G#,Major,2021-05-21,79.0,70.0,36.0,0.0,1.6225165562913908,6.0,11.0,20.857488839853396,True,0.53
3444,Butter,BTS,1,4779,6,1143647827.0,180,135,223,0,5.0,110,G#,Major,2021-05-21,60.0,13.0,37.0,58.0,0.0,13.0,3.0,20.857488839853396,True,0.63
2964,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,3517,0,311395144.0,54,28,43,0,0.0,78,C#,Minor,2022-01-07,77.0,51.439293598233995,42.0,1.0,1.0,13.0,19.0,19.556573226362737,False,0.01
2964,pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,3517,0,311395144.0,54,28,43,0,0.0,78,C#,Minor,2022-01-07,78.0,39.0,53.0,30.0,0.0,11.0,6.0,19.556573226362737,False,0.02
3340,You Right,"Doja Cat, The Weeknd",2,5073,0,672656250.0,83,9,100,0,4.0,129,G#,Major,2021-06-24,72.0,67.0,72.0,0.0,0.0,13.0,4.0,20.326744985947123,False,0.03
3340,You Right,"Doja Cat, The Weeknd",2,5073,0,672656250.0,83,9,100,0,4.0,129,G#,Major,2021-06-24,83.0,44.0,62.0,2.0,0.0,8.0,6.0,20.326744985947123,False,0.04
2776,deja vu,Olivia Rodrigo,1,7545,4,1256880657.0,117,39,141,0,46.0,181,A,Major,2021-04-01,44.0,22.0,60.0,26.994487320837926,0.0,42.0,9.0,20.951898820122032,True,0.53
